2025-09-20 16:00:53.f | INFO     | __init__                  | [INIT] BillingProcessor initialized | {"conversation_id": "2f51cb14-306b-498d-be37-efe1deef93e7", "correlation_token": "sim_909c4aa76664333dbd33add873591bca_1758373233161", "backend_url": "http://localhost:3000", "has_backend_shared_secret": true, "has_transport": true, "initial_state": "idle", "timestamp": "2025-09-20T13:00:53.670383"}
2025-09-22 12:58:05.f | DEBUG    | _send_billing_webhook     | [WEBHOOK] Sending POST | request_id=req_1_1758535085620 | headers={"Content-Type": "application/json", "X-Internal-Secret": "REDACTED", "X-Request-ID": "req_1_1758535085620"}
2025-09-22 12:58:05.f | INFO     | _send_billing_webhook     | [WEBHOOK] Response received | {"request_id": "req_1_1758535085620", "status": 200, "latency_ms": 12.859344482421875, "minute": 1, "response_size": 206}
2025-09-22 12:58:05.f | DEBUG    | _send_billing_webhook     | [WEBHOOK] Success response | request_id=req_1_1758535085620 | data={"status": "continue", "creditsRemaining": 3, "minuteBilled": 1, "totalMinutesBilled": 1, "attemptId": "bbd9e241-b441-40b7-b109-d71a90872c4a", "shouldTerminate": false, "message": "Already billed (idempotent response)"}
2025-09-22 12:58:05.f | DEBUG    | _emit_billing_event       | [EVENT] Emitted conversation:74bb6e03-1ae0-4290-8360-424df476e6d3:billing:webhook_success | data={"conversation_id": "74bb6e03-1ae0-4290-8360-424df476e6d3", "correlation_token": "sim_e9aedc4d957d191018c284479e1241a2_1758535025260", "timestamp": "2025-09-22T09:58:05.633961", "request_id": "req_1_1758535085620", "minute": 1, "latency_ms": 12.859344482421875, "response": {"status": "continue", "creditsRemaining": 3, "minuteBilled": 1, "totalMinutesBilled": 1, "attemptId": "bbd9e241-b441-40b7-b109-d71a90872c4a", "shouldTerminate": false, "message": "Already billed (idempotent response)"}}
2025-09-22 12:58:05.f | INFO     | _billing_loop             | [LOOP] Webhook result | loop_id=74bb6e03-1ae0-4290-8360-424df476e6d3_1758535085 | {"minute": 1, "success": true, "latency_ms": 14.175891876220703, "iteration": 1}
2025-09-22 12:58:05.f | INFO     | _handle_billing_response  | [RESPONSE] Processing | {"response_id": "resp_1_1758535085635", "minute": 1, "status": "continue", "credits_remaining": 3, "should_terminate": false, "message": "Already billed (idempotent response)", "grace_period": null}
2025-09-22 12:58:05.f | DEBUG    | _emit_billing_event       | [EVENT] Emitted conversation:74bb6e03-1ae0-4290-8360-424df476e6d3:billing:status_update | data={"conversation_id": "74bb6e03-1ae0-4290-8360-424df476e6d3", "correlation_token": "sim_e9aedc4d957d191018c284479e1241a2_1758535025260", "timestamp": "2025-09-22T09:58:05.635162", "response_id": "resp_1_1758535085635", "minute": 1, "status": "continue", "credits_remaining": 3, "should_terminate": false, "message": "Already billed (idempotent response)", "grace_period": null}
2025-09-22 12:58:19.f | DEBUG    | _billing_loop             | [LOOP] Iteration complete | loop_id=47f19ad4-7c03-472c-b7a8-60c2a31ce3d7_1758534979 | iteration=2 | total_duration_s=0.03 | webhook_duration_ms=26.76
2025-09-22 12:58:19.f | DEBUG    | _billing_loop             | [LOOP] Iteration 3 starting | loop_id=47f19ad4-7c03-472c-b7a8-60c2a31ce3d7_1758534979 | current_minute=2 | waiting_60s=true
2025-09-22 12:58:19.f | INFO     | _billing_loop             | [LOOP] Minute elapsed | loop_id=47f19ad4-7c03-472c-b7a8-60c2a31ce3d7_1758534979 | iteration=3 | minute=3 | conversation_id=47f19ad4-7c03-472c-b7a8-60c2a31ce3d7
2025-09-22 12:58:19.f | INFO     | _send_billing_webhook     | [WEBHOOK] Request starting | request_id=req_3_1758535099454 | url=http://localhost:3000/api/billing/voice-minute | minute=3 | attempt=3
2025-09-22 12:58:19.f | DEBUG    | _send_billing_webhook     | [WEBHOOK] Request data | request_id=req_3_1758535099454 | data={"correlation_token": "sim_7a998722dfc1bc948cd49b1398196e6d_1758534162849", "conversation_id": "47f19ad4-7c03-472c-b7a8-60c2a31ce3d7", "minute": 3, "timestamp": "2025-09-22T09:58:19.454736"}
2025-09-22 12:58:19.f | DEBUG    | _send_billing_webhook     | [WEBHOOK] Sending POST | request_id=req_3_1758535099454 | headers={"Content-Type": "application/json", "X-Internal-Secret": "REDACTED", "X-Request-ID": "req_3_1758535099454"}
2025-09-22 12:58:19.f | INFO     | _send_billing_webhook     | [WEBHOOK] Response received | {"request_id": "req_3_1758535099454", "status": 200, "latency_ms": 19.910097122192383, "minute": 3, "response_size": 206}
2025-09-22 12:58:19.f | DEBUG    | _send_billing_webhook     | [WEBHOOK] Success response | request_id=req_3_1758535099454 | data={"status": "continue", "creditsRemaining": 3, "minuteBilled": 3, "totalMinutesBilled": 6, "attemptId": "efde8c5f-80c0-41fd-a720-9cb297138a14", "shouldTerminate": false, "message": "Already billed (idempotent response)"}
2025-09-22 12:58:19.f | DEBUG    | _emit_billing_event       | [EVENT] Emitted conversation:47f19ad4-7c03-472c-b7a8-60c2a31ce3d7:billing:webhook_success | data={"conversation_id": "47f19ad4-7c03-472c-b7a8-60c2a31ce3d7", "correlation_token": "sim_7a998722dfc1bc948cd49b1398196e6d_1758534162849", "timestamp": "2025-09-22T09:58:19.475239", "request_id": "req_3_1758535099454", "minute": 3, "latency_ms": 19.910097122192383, "response": {"status": "continue", "creditsRemaining": 3, "minuteBilled": 3, "totalMinutesBilled": 6, "attemptId": "efde8c5f-80c0-41fd-a720-9cb297138a14", "shouldTerminate": false, "message": "Already billed (idempotent response)"}}
2025-09-22 12:58:19.f | INFO     | _billing_loop             | [LOOP] Webhook result | loop_id=47f19ad4-7c03-472c-b7a8-60c2a31ce3d7_1758534979 | {"minute": 3, "success": true, "latency_ms": 20.821094512939453, "iteration": 3}
2025-09-22 12:58:19.f | INFO     | _handle_billing_response  | [RESPONSE] Processing | {"response_id": "resp_3_1758535099475", "minute": 3, "status": "continue", "credits_remaining": 3, "should_terminate": false, "message": "Already billed (idempotent response)", "grace_period": null}
2025-09-22 12:58:19.f | DEBUG    | _emit_billing_event       | [EVENT] Emitted conversation:47f19ad4-7c03-472c-b7a8-60c2a31ce3d7:billing:status_update | data={"conversation_id": "47f19ad4-7c03-472c-b7a8-60c2a31ce3d7", "correlation_token": "sim_7a998722dfc1bc948cd49b1398196e6d_1758534162849", "timestamp": "2025-09-22T09:58:19.475727", "response_id": "resp_3_1758535099475", "minute": 3, "status": "continue", "credits_remaining": 3, "should_terminate": false, "message": "Already billed (idempotent response)", "grace_period": null}
2025-09-22 12:58:30.f | DEBUG    | _billing_loop             | [LOOP] Iteration complete | loop_id=ea789eb7-964a-4b81-b022-98e38c518bfc_1758535050 | iteration=1 | total_duration_s=0.03 | webhook_duration_ms=25.79
2025-09-22 12:58:30.f | DEBUG    | _billing_loop             | [LOOP] Iteration 2 starting | loop_id=ea789eb7-964a-4b81-b022-98e38c518bfc_1758535050 | current_minute=1 | waiting_60s=true
2025-09-22 12:58:30.f | INFO     | _billing_loop             | [LOOP] Minute elapsed | loop_id=ea789eb7-964a-4b81-b022-98e38c518bfc_1758535050 | iteration=2 | minute=2 | conversation_id=ea789eb7-964a-4b81-b022-98e38c518bfc
2025-09-22 12:58:30.f | INFO     | _send_billing_webhook     | [WEBHOOK] Request starting | request_id=req_2_1758535110930 | url=http://localhost:3000/api/billing/voice-minute | minute=2 | attempt=2
2025-09-22 12:58:30.f | DEBUG    | _send_billing_webhook     | [WEBHOOK] Request data | request_id=req_2_1758535110930 | data={"correlation_token": "sim_e9aedc4d957d191018c284479e1241a2_1758535025260", "conversation_id": "ea789eb7-964a-4b81-b022-98e38c518bfc", "minute": 2, "timestamp": "2025-09-22T09:58:30.930894"}
2025-09-22 12:58:30.f | DEBUG    | _send_billing_webhook     | [WEBHOOK] Sending POST | request_id=req_2_1758535110930 | headers={"Content-Type": "application/json", "X-Internal-Secret": "REDACTED", "X-Request-ID": "req_2_1758535110930"}
2025-09-22 12:58:30.f | INFO     | _send_billing_webhook     | [WEBHOOK] Response received | {"request_id": "req_2_1758535110930", "status": 200, "latency_ms": 19.403934478759766, "minute": 2, "response_size": 211}
2025-09-22 12:58:30.f | DEBUG    | _send_billing_webhook     | [WEBHOOK] Success response | request_id=req_2_1758535110930 | data={"status": "warning", "creditsRemaining": 2, "minuteBilled": 2, "totalMinutesBilled": 2, "attemptId": "bbd9e241-b441-40b7-b109-d71a90872c4a", "shouldTerminate": false, "message": "Low credits warning: 2 minute(s) remaining"}
2025-09-22 12:58:30.f | DEBUG    | _emit_billing_event       | [EVENT] Emitted conversation:ea789eb7-964a-4b81-b022-98e38c518bfc:billing:webhook_success | data={"conversation_id": "ea789eb7-964a-4b81-b022-98e38c518bfc", "correlation_token": "sim_e9aedc4d957d191018c284479e1241a2_1758535025260", "timestamp": "2025-09-22T09:58:30.950649", "request_id": "req_2_1758535110930", "minute": 2, "latency_ms": 19.403934478759766, "response": {"status": "warning", "creditsRemaining": 2, "minuteBilled": 2, "totalMinutesBilled": 2, "attemptId": "bbd9e241-b441-40b7-b109-d71a90872c4a", "shouldTerminate": false, "message": "Low credits warning: 2 minute(s) remaining"}}
2025-09-22 12:58:30.f | INFO     | _billing_loop             | [LOOP] Webhook result | loop_id=ea789eb7-964a-4b81-b022-98e38c518bfc_1758535050 | {"minute": 2, "success": true, "latency_ms": 19.948959350585938, "iteration": 2}
2025-09-22 12:58:30.f | INFO     | _handle_billing_response  | [RESPONSE] Processing | {"response_id": "resp_2_1758535110950", "minute": 2, "status": "warning", "credits_remaining": 2, "should_terminate": false, "message": "Low credits warning: 2 minute(s) remaining", "grace_period": null}
2025-09-22 12:58:30.f | DEBUG    | _emit_billing_event       | [EVENT] Emitted conversation:ea789eb7-964a-4b81-b022-98e38c518bfc:billing:status_update | data={"conversation_id": "ea789eb7-964a-4b81-b022-98e38c518bfc", "correlation_token": "sim_e9aedc4d957d191018c284479e1241a2_1758535025260", "timestamp": "2025-09-22T09:58:30.950975", "response_id": "resp_2_1758535110950", "minute": 2, "status": "warning", "credits_remaining": 2, "should_terminate": false, "message": "Low credits warning: 2 minute(s) remaining", "grace_period": null}
2025-09-22 12:58:30.f | WARNING  | _handle_billing_response  | [RESPONSE] Low credits warning | response_id=resp_2_1758535110950 | credits_remaining=2 | message=Low credits warning: 2 minute(s) remaining
2025-09-22 12:59:05.f | DEBUG    | _billing_loop             | [LOOP] Iteration complete | loop_id=74bb6e03-1ae0-4290-8360-424df476e6d3_1758535085 | iteration=1 | total_duration_s=0.01 | webhook_duration_ms=14.18
2025-09-22 12:59:05.f | DEBUG    | _billing_loop             | [LOOP] Iteration 2 starting | loop_id=74bb6e03-1ae0-4290-8360-424df476e6d3_1758535085 | current_minute=1 | waiting_60s=true
2025-09-22 12:59:05.f | INFO     | _billing_loop             | [LOOP] Minute elapsed | loop_id=74bb6e03-1ae0-4290-8360-424df476e6d3_1758535085 | iteration=2 | minute=2 | conversation_id=74bb6e03-1ae0-4290-8360-424df476e6d3
2025-09-22 12:59:05.f | INFO     | _send_billing_webhook     | [WEBHOOK] Request starting | request_id=req_2_1758535145636 | url=http://localhost:3000/api/billing/voice-minute | minute=2 | attempt=2
2025-09-22 12:59:05.f | DEBUG    | _send_billing_webhook     | [WEBHOOK] Request data | request_id=req_2_1758535145636 | data={"correlation_token": "sim_e9aedc4d957d191018c284479e1241a2_1758535025260", "conversation_id": "74bb6e03-1ae0-4290-8360-424df476e6d3", "minute": 2, "timestamp": "2025-09-22T09:59:05.636509"}
2025-09-22 12:59:05.f | DEBUG    | _send_billing_webhook     | [WEBHOOK] Sending POST | request_id=req_2_1758535145636 | headers={"Content-Type": "application/json", "X-Internal-Secret": "REDACTED", "X-Request-ID": "req_2_1758535145636"}
2025-09-22 12:59:05.f | INFO     | _send_billing_webhook     | [WEBHOOK] Response received | {"request_id": "req_2_1758535145636", "status": 200, "latency_ms": 19.1650390625, "minute": 2, "response_size": 206}
2025-09-22 12:59:05.f | DEBUG    | _send_billing_webhook     | [WEBHOOK] Success response | request_id=req_2_1758535145636 | data={"status": "continue", "creditsRemaining": 2, "minuteBilled": 2, "totalMinutesBilled": 2, "attemptId": "bbd9e241-b441-40b7-b109-d71a90872c4a", "shouldTerminate": false, "message": "Already billed (idempotent response)"}
2025-09-22 12:59:05.f | DEBUG    | _emit_billing_event       | [EVENT] Emitted conversation:74bb6e03-1ae0-4290-8360-424df476e6d3:billing:webhook_success | data={"conversation_id": "74bb6e03-1ae0-4290-8360-424df476e6d3", "correlation_token": "sim_e9aedc4d957d191018c284479e1241a2_1758535025260", "timestamp": "2025-09-22T09:59:05.656806", "request_id": "req_2_1758535145636", "minute": 2, "latency_ms": 19.1650390625, "response": {"status": "continue", "creditsRemaining": 2, "minuteBilled": 2, "totalMinutesBilled": 2, "attemptId": "bbd9e241-b441-40b7-b109-d71a90872c4a", "shouldTerminate": false, "message": "Already billed (idempotent response)"}}
2025-09-22 12:59:05.f | INFO     | _billing_loop             | [LOOP] Webhook result | loop_id=74bb6e03-1ae0-4290-8360-424df476e6d3_1758535085 | {"minute": 2, "success": true, "latency_ms": 20.61605453491211, "iteration": 2}
2025-09-22 12:59:05.f | INFO     | _handle_billing_response  | [RESPONSE] Processing | {"response_id": "resp_2_1758535145657", "minute": 2, "status": "continue", "credits_remaining": 2, "should_terminate": false, "message": "Already billed (idempotent response)", "grace_period": null}
2025-09-22 12:59:05.f | DEBUG    | _emit_billing_event       | [EVENT] Emitted conversation:74bb6e03-1ae0-4290-8360-424df476e6d3:billing:status_update | data={"conversation_id": "74bb6e03-1ae0-4290-8360-424df476e6d3", "correlation_token": "sim_e9aedc4d957d191018c284479e1241a2_1758535025260", "timestamp": "2025-09-22T09:59:05.657245", "response_id": "resp_2_1758535145657", "minute": 2, "status": "continue", "credits_remaining": 2, "should_terminate": false, "message": "Already billed (idempotent response)", "grace_period": null}
2025-09-22 12:59:19.f | DEBUG    | _billing_loop             | [LOOP] Iteration complete | loop_id=47f19ad4-7c03-472c-b7a8-60c2a31ce3d7_1758534979 | iteration=3 | total_duration_s=0.02 | webhook_duration_ms=20.82
2025-09-22 12:59:19.f | DEBUG    | _billing_loop             | [LOOP] Iteration 4 starting | loop_id=47f19ad4-7c03-472c-b7a8-60c2a31ce3d7_1758534979 | current_minute=3 | waiting_60s=true
2025-09-22 12:59:19.f | INFO     | _billing_loop             | [LOOP] Minute elapsed | loop_id=47f19ad4-7c03-472c-b7a8-60c2a31ce3d7_1758534979 | iteration=4 | minute=4 | conversation_id=47f19ad4-7c03-472c-b7a8-60c2a31ce3d7
2025-09-22 12:59:19.f | INFO     | _send_billing_webhook     | [WEBHOOK] Request starting | request_id=req_4_1758535159477 | url=http://localhost:3000/api/billing/voice-minute | minute=4 | attempt=4
2025-09-22 12:59:19.f | DEBUG    | _send_billing_webhook     | [WEBHOOK] Request data | request_id=req_4_1758535159477 | data={"correlation_token": "sim_7a998722dfc1bc948cd49b1398196e6d_1758534162849", "conversation_id": "47f19ad4-7c03-472c-b7a8-60c2a31ce3d7", "minute": 4, "timestamp": "2025-09-22T09:59:19.477478"}
2025-09-22 12:59:19.f | DEBUG    | _send_billing_webhook     | [WEBHOOK] Sending POST | request_id=req_4_1758535159477 | headers={"Content-Type": "application/json", "X-Internal-Secret": "REDACTED", "X-Request-ID": "req_4_1758535159477"}
2025-09-22 12:59:19.f | INFO     | _send_billing_webhook     | [WEBHOOK] Response received | {"request_id": "req_4_1758535159477", "status": 200, "latency_ms": 19.941329956054688, "minute": 4, "response_size": 206}
2025-09-22 12:59:19.f | DEBUG    | _send_billing_webhook     | [WEBHOOK] Success response | request_id=req_4_1758535159477 | data={"status": "continue", "creditsRemaining": 2, "minuteBilled": 4, "totalMinutesBilled": 6, "attemptId": "efde8c5f-80c0-41fd-a720-9cb297138a14", "shouldTerminate": false, "message": "Already billed (idempotent response)"}
2025-09-22 12:59:19.f | DEBUG    | _emit_billing_event       | [EVENT] Emitted conversation:47f19ad4-7c03-472c-b7a8-60c2a31ce3d7:billing:webhook_success | data={"conversation_id": "47f19ad4-7c03-472c-b7a8-60c2a31ce3d7", "correlation_token": "sim_7a998722dfc1bc948cd49b1398196e6d_1758534162849", "timestamp": "2025-09-22T09:59:19.498489", "request_id": "req_4_1758535159477", "minute": 4, "latency_ms": 19.941329956054688, "response": {"status": "continue", "creditsRemaining": 2, "minuteBilled": 4, "totalMinutesBilled": 6, "attemptId": "efde8c5f-80c0-41fd-a720-9cb297138a14", "shouldTerminate": false, "message": "Already billed (idempotent response)"}}
2025-09-22 12:59:19.f | INFO     | _billing_loop             | [LOOP] Webhook result | loop_id=47f19ad4-7c03-472c-b7a8-60c2a31ce3d7_1758534979 | {"minute": 4, "success": true, "latency_ms": 21.337032318115234, "iteration": 4}
2025-09-22 12:59:19.f | INFO     | _handle_billing_response  | [RESPONSE] Processing | {"response_id": "resp_4_1758535159498", "minute": 4, "status": "continue", "credits_remaining": 2, "should_terminate": false, "message": "Already billed (idempotent response)", "grace_period": null}
2025-09-22 12:59:19.f | DEBUG    | _emit_billing_event       | [EVENT] Emitted conversation:47f19ad4-7c03-472c-b7a8-60c2a31ce3d7:billing:status_update | data={"conversation_id": "47f19ad4-7c03-472c-b7a8-60c2a31ce3d7", "correlation_token": "sim_7a998722dfc1bc948cd49b1398196e6d_1758534162849", "timestamp": "2025-09-22T09:59:19.498951", "response_id": "resp_4_1758535159498", "minute": 4, "status": "continue", "credits_remaining": 2, "should_terminate": false, "message": "Already billed (idempotent response)", "grace_period": null}
2025-09-22 12:59:30.f | DEBUG    | _billing_loop             | [LOOP] Iteration complete | loop_id=ea789eb7-964a-4b81-b022-98e38c518bfc_1758535050 | iteration=2 | total_duration_s=0.02 | webhook_duration_ms=19.95
2025-09-22 12:59:30.f | DEBUG    | _billing_loop             | [LOOP] Iteration 3 starting | loop_id=ea789eb7-964a-4b81-b022-98e38c518bfc_1758535050 | current_minute=2 | waiting_60s=true
2025-09-22 12:59:30.f | INFO     | _billing_loop             | [LOOP] Minute elapsed | loop_id=ea789eb7-964a-4b81-b022-98e38c518bfc_1758535050 | iteration=3 | minute=3 | conversation_id=ea789eb7-964a-4b81-b022-98e38c518bfc
2025-09-22 12:59:30.f | INFO     | _send_billing_webhook     | [WEBHOOK] Request starting | request_id=req_3_1758535170952 | url=http://localhost:3000/api/billing/voice-minute | minute=3 | attempt=3
2025-09-22 12:59:30.f | DEBUG    | _send_billing_webhook     | [WEBHOOK] Request data | request_id=req_3_1758535170952 | data={"correlation_token": "sim_e9aedc4d957d191018c284479e1241a2_1758535025260", "conversation_id": "ea789eb7-964a-4b81-b022-98e38c518bfc", "minute": 3, "timestamp": "2025-09-22T09:59:30.952641"}
2025-09-22 12:59:30.f | DEBUG    | _send_billing_webhook     | [WEBHOOK] Sending POST | request_id=req_3_1758535170952 | headers={"Content-Type": "application/json", "X-Internal-Secret": "REDACTED", "X-Request-ID": "req_3_1758535170952"}
2025-09-22 12:59:30.f | INFO     | _send_billing_webhook     | [WEBHOOK] Response received | {"request_id": "req_3_1758535170952", "status": 200, "latency_ms": 36.70501708984375, "minute": 3, "response_size": 211}
2025-09-22 12:59:30.f | DEBUG    | _send_billing_webhook     | [WEBHOOK] Success response | request_id=req_3_1758535170952 | data={"status": "warning", "creditsRemaining": 1, "minuteBilled": 3, "totalMinutesBilled": 3, "attemptId": "bbd9e241-b441-40b7-b109-d71a90872c4a", "shouldTerminate": false, "message": "Low credits warning: 1 minute(s) remaining"}
2025-09-22 12:59:30.f | DEBUG    | _emit_billing_event       | [EVENT] Emitted conversation:ea789eb7-964a-4b81-b022-98e38c518bfc:billing:webhook_success | data={"conversation_id": "ea789eb7-964a-4b81-b022-98e38c518bfc", "correlation_token": "sim_e9aedc4d957d191018c284479e1241a2_1758535025260", "timestamp": "2025-09-22T09:59:30.989765", "request_id": "req_3_1758535170952", "minute": 3, "latency_ms": 36.70501708984375, "response": {"status": "warning", "creditsRemaining": 1, "minuteBilled": 3, "totalMinutesBilled": 3, "attemptId": "bbd9e241-b441-40b7-b109-d71a90872c4a", "shouldTerminate": false, "message": "Low credits warning: 1 minute(s) remaining"}}
2025-09-22 12:59:30.f | INFO     | _billing_loop             | [LOOP] Webhook result | loop_id=ea789eb7-964a-4b81-b022-98e38c518bfc_1758535050 | {"minute": 3, "success": true, "latency_ms": 37.405967712402344, "iteration": 3}
2025-09-22 12:59:30.f | INFO     | _handle_billing_response  | [RESPONSE] Processing | {"response_id": "resp_3_1758535170990", "minute": 3, "status": "warning", "credits_remaining": 1, "should_terminate": false, "message": "Low credits warning: 1 minute(s) remaining", "grace_period": null}
2025-09-22 12:59:30.f | DEBUG    | _emit_billing_event       | [EVENT] Emitted conversation:ea789eb7-964a-4b81-b022-98e38c518bfc:billing:status_update | data={"conversation_id": "ea789eb7-964a-4b81-b022-98e38c518bfc", "correlation_token": "sim_e9aedc4d957d191018c284479e1241a2_1758535025260", "timestamp": "2025-09-22T09:59:30.990250", "response_id": "resp_3_1758535170990", "minute": 3, "status": "warning", "credits_remaining": 1, "should_terminate": false, "message": "Low credits warning: 1 minute(s) remaining", "grace_period": null}
2025-09-22 12:59:30.f | WARNING  | _handle_billing_response  | [RESPONSE] Low credits warning | response_id=resp_3_1758535170990 | credits_remaining=1 | message=Low credits warning: 1 minute(s) remaining
2025-09-22 13:00:05.f | DEBUG    | _billing_loop             | [LOOP] Iteration complete | loop_id=74bb6e03-1ae0-4290-8360-424df476e6d3_1758535085 | iteration=2 | total_duration_s=0.02 | webhook_duration_ms=20.62
2025-09-22 13:00:05.f | DEBUG    | _billing_loop             | [LOOP] Iteration 3 starting | loop_id=74bb6e03-1ae0-4290-8360-424df476e6d3_1758535085 | current_minute=2 | waiting_60s=true
2025-09-22 13:00:05.f | INFO     | _billing_loop             | [LOOP] Minute elapsed | loop_id=74bb6e03-1ae0-4290-8360-424df476e6d3_1758535085 | iteration=3 | minute=3 | conversation_id=74bb6e03-1ae0-4290-8360-424df476e6d3
2025-09-22 13:00:05.f | INFO     | _send_billing_webhook     | [WEBHOOK] Request starting | request_id=req_3_1758535205660 | url=http://localhost:3000/api/billing/voice-minute | minute=3 | attempt=3
2025-09-22 13:00:05.f | DEBUG    | _send_billing_webhook     | [WEBHOOK] Request data | request_id=req_3_1758535205660 | data={"correlation_token": "sim_e9aedc4d957d191018c284479e1241a2_1758535025260", "conversation_id": "74bb6e03-1ae0-4290-8360-424df476e6d3", "minute": 3, "timestamp": "2025-09-22T10:00:05.661007"}
2025-09-22 13:00:05.f | DEBUG    | _send_billing_webhook     | [WEBHOOK] Sending POST | request_id=req_3_1758535205660 | headers={"Content-Type": "application/json", "X-Internal-Secret": "REDACTED", "X-Request-ID": "req_3_1758535205660"}
2025-09-22 13:00:05.f | INFO     | _send_billing_webhook     | [WEBHOOK] Response received | {"request_id": "req_3_1758535205660", "status": 200, "latency_ms": 15.730142593383789, "minute": 3, "response_size": 206}
2025-09-22 13:00:05.f | DEBUG    | _send_billing_webhook     | [WEBHOOK] Success response | request_id=req_3_1758535205660 | data={"status": "continue", "creditsRemaining": 1, "minuteBilled": 3, "totalMinutesBilled": 3, "attemptId": "bbd9e241-b441-40b7-b109-d71a90872c4a", "shouldTerminate": false, "message": "Already billed (idempotent response)"}
2025-09-22 13:00:05.f | DEBUG    | _emit_billing_event       | [EVENT] Emitted conversation:74bb6e03-1ae0-4290-8360-424df476e6d3:billing:webhook_success | data={"conversation_id": "74bb6e03-1ae0-4290-8360-424df476e6d3", "correlation_token": "sim_e9aedc4d957d191018c284479e1241a2_1758535025260", "timestamp": "2025-09-22T10:00:05.677698", "request_id": "req_3_1758535205660", "minute": 3, "latency_ms": 15.730142593383789, "response": {"status": "continue", "creditsRemaining": 1, "minuteBilled": 3, "totalMinutesBilled": 3, "attemptId": "bbd9e241-b441-40b7-b109-d71a90872c4a", "shouldTerminate": false, "message": "Already billed (idempotent response)"}}
2025-09-22 13:00:05.f | INFO     | _billing_loop             | [LOOP] Webhook result | loop_id=74bb6e03-1ae0-4290-8360-424df476e6d3_1758535085 | {"minute": 3, "success": true, "latency_ms": 17.036914825439453, "iteration": 3}
2025-09-22 13:00:05.f | INFO     | _handle_billing_response  | [RESPONSE] Processing | {"response_id": "resp_3_1758535205678", "minute": 3, "status": "continue", "credits_remaining": 1, "should_terminate": false, "message": "Already billed (idempotent response)", "grace_period": null}
2025-09-22 13:00:05.f | DEBUG    | _emit_billing_event       | [EVENT] Emitted conversation:74bb6e03-1ae0-4290-8360-424df476e6d3:billing:status_update | data={"conversation_id": "74bb6e03-1ae0-4290-8360-424df476e6d3", "correlation_token": "sim_e9aedc4d957d191018c284479e1241a2_1758535025260", "timestamp": "2025-09-22T10:00:05.678149", "response_id": "resp_3_1758535205678", "minute": 3, "status": "continue", "credits_remaining": 1, "should_terminate": false, "message": "Already billed (idempotent response)", "grace_period": null}
2025-09-22 13:00:19.f | DEBUG    | _billing_loop             | [LOOP] Iteration complete | loop_id=47f19ad4-7c03-472c-b7a8-60c2a31ce3d7_1758534979 | iteration=4 | total_duration_s=0.02 | webhook_duration_ms=21.34
2025-09-22 13:00:19.f | DEBUG    | _billing_loop             | [LOOP] Iteration 5 starting | loop_id=47f19ad4-7c03-472c-b7a8-60c2a31ce3d7_1758534979 | current_minute=4 | waiting_60s=true
2025-09-22 13:00:19.f | INFO     | _billing_loop             | [LOOP] Minute elapsed | loop_id=47f19ad4-7c03-472c-b7a8-60c2a31ce3d7_1758534979 | iteration=5 | minute=5 | conversation_id=47f19ad4-7c03-472c-b7a8-60c2a31ce3d7
2025-09-22 13:00:19.f | INFO     | _send_billing_webhook     | [WEBHOOK] Request starting | request_id=req_5_1758535219502 | url=http://localhost:3000/api/billing/voice-minute | minute=5 | attempt=5
2025-09-22 13:00:19.f | DEBUG    | _send_billing_webhook     | [WEBHOOK] Request data | request_id=req_5_1758535219502 | data={"correlation_token": "sim_7a998722dfc1bc948cd49b1398196e6d_1758534162849", "conversation_id": "47f19ad4-7c03-472c-b7a8-60c2a31ce3d7", "minute": 5, "timestamp": "2025-09-22T10:00:19.502427"}
2025-09-22 13:00:19.f | DEBUG    | _send_billing_webhook     | [WEBHOOK] Sending POST | request_id=req_5_1758535219502 | headers={"Content-Type": "application/json", "X-Internal-Secret": "REDACTED", "X-Request-ID": "req_5_1758535219502"}
2025-09-22 13:00:19.f | INFO     | _send_billing_webhook     | [WEBHOOK] Response received | {"request_id": "req_5_1758535219502", "status": 200, "latency_ms": 17.848968505859375, "minute": 5, "response_size": 206}
2025-09-22 13:00:19.f | DEBUG    | _send_billing_webhook     | [WEBHOOK] Success response | request_id=req_5_1758535219502 | data={"status": "continue", "creditsRemaining": 1, "minuteBilled": 5, "totalMinutesBilled": 6, "attemptId": "efde8c5f-80c0-41fd-a720-9cb297138a14", "shouldTerminate": false, "message": "Already billed (idempotent response)"}
2025-09-22 13:00:19.f | DEBUG    | _emit_billing_event       | [EVENT] Emitted conversation:47f19ad4-7c03-472c-b7a8-60c2a31ce3d7:billing:webhook_success | data={"conversation_id": "47f19ad4-7c03-472c-b7a8-60c2a31ce3d7", "correlation_token": "sim_7a998722dfc1bc948cd49b1398196e6d_1758534162849", "timestamp": "2025-09-22T10:00:19.521708", "request_id": "req_5_1758535219502", "minute": 5, "latency_ms": 17.848968505859375, "response": {"status": "continue", "creditsRemaining": 1, "minuteBilled": 5, "totalMinutesBilled": 6, "attemptId": "efde8c5f-80c0-41fd-a720-9cb297138a14", "shouldTerminate": false, "message": "Already billed (idempotent response)"}}
2025-09-22 13:00:19.f | INFO     | _billing_loop             | [LOOP] Webhook result | loop_id=47f19ad4-7c03-472c-b7a8-60c2a31ce3d7_1758534979 | {"minute": 5, "success": true, "latency_ms": 19.565105438232422, "iteration": 5}
